Category,Pack,FileName,Path,SizeBytes,SizeKB,UsedStatus,ReferencedBy
Texture,Space_Exploration_GUI_Kit,mission-bar-empty-medium.png,Assets/Space_Exploration_GUI_Kit/Settings_&_Menu_Components/Medium/mission-bar-empty-medium.png,289,0.3,SHIPPED,City.unity dependency
Texture,Space_Exploration_GUI_Kit,mission-bar-full-medium.png,Assets/Space_Exploration_GUI_Kit/Settings_&_Menu_Components/Medium/mission-bar-full-medium.png,448,0.4,SHIPPED,City.unity dependency
Texture,Space_Exploration_GUI_Kit,missions-container-medium.png,Assets/Space_Exploration_GUI_Kit/Settings_&_Menu_Components/Medium/missions-container-medium.png,1078,1.1,UNUSED,
Texture,Space_Exploration_GUI_Kit,notification-circle-medium.png,Assets/Space_Exploration_GUI_Kit/Settings_&_Menu_Components/Medium/notification-circle-medium.png,248,0.2,UNUSED,
Texture,Space_Exploration_GUI_Kit,off-deselected-medium.png,Assets/Space_Exploration_GUI_Kit/Settings_&_Menu_Components/Medium/off-deselected-medium.png,1598,1.6,PACK-DEMO ONLY,referenced only inside its own pack by On-Off_Toggle_Medium.prefab
Texture,Space_Exploration_GUI_Kit,off-selected-medium.png,Assets/Space_Exploration_GUI_Kit/Settings_&_Menu_Components/Medium/off-selected-medium.png,1634,1.6,PACK-DEMO ONLY,referenced only inside its own pack by On-Off_Toggle_Medium.prefab
Texture,Space_Exploration_GUI_Kit,on-deselected-medium.png,Assets/Space_Exploration_GUI_Kit/Settings_&_Menu_Components/Medium/on-deselected-medium.png,1590,1.6,PACK-DEMO ONLY,referenced only inside its own pack by On-Off_Toggle_Medium.prefab
Texture,Space_Exploration_GUI_Kit,on-off-deselected-blank-medium.png,Assets/Space_Exploration_GUI_Kit/Settings_&_Menu_Components/Medium/on-off-deselected-blank-medium.png,1063,1.0,UNUSED,
Texture,Space_Exploration_GUI_Kit,on-off-selected-blank-medium.png,Assets/Space_Exploration_GUI_Kit/Settings_&_Menu_Components/Medium/on-off-selected-blank-medium.png,1100,1.1,UNUSED,
Texture,Space_Exploration_GUI_Kit,on-selected-medium.png,Assets/Space_Exploration_GUI_Kit/Settings_&_Menu_Components/Medium/on-selected-medium.png,1609,1.6,PACK-DEMO ONLY,referenced only inside its own pack by On-Off_Toggle_Medium.prefab
Texture,Space_Exploration_GUI_Kit,scroll-bar-medium.png,Assets/Space_Exploration_GUI_Kit/Settings_&_Menu_Components/Medium/scroll-bar-medium.png,174,0.2,UNUSED,
Texture,Space_Exploration_GUI_Kit,settings-divider-medium.png,Assets/Space_Exploration_GUI_Kit/Settings_&_Menu_Components/Medium/settings-divider-medium.png,163,0.2,SHIPPED,City.unity dependency
Texture,Space_Exploration_GUI_Kit,short-button-flat-dark-purple-medium.png,Assets/Space_Exploration_GUI_Kit/Settings_&_Menu_Components/Medium/short-button-flat-dark-purple-medium.png,482,0.5,UNUSED,
Texture,Space_Exploration_GUI_Kit,short-button-flat-purple-locked-medium.png,Assets/Space_Exploration_GUI_Kit/Settings_&_Menu_Components/Medium/short-button-flat-purple-locked-medium.png,1163,1.1,PACK-DEMO ONLY,referenced only inside its own pack by Claim_Button_Medium_VAR2.prefab
Texture,Space_Exploration_GUI_Kit,short-button-flat-purple-medium.png,Assets/Space_Exploration_GUI_Kit/Settings_&_Menu_Components/Medium/short-button-flat-purple-medium.png,695,0.7,PACK-DEMO ONLY,referenced only inside its own pack by Claim_Button_Medium.prefab
Texture,Space_Exploration_GUI_Kit,sound-bar-container-medium.png,Assets/Space_Exploration_GUI_Kit/Settings_&_Menu_Components/Medium/sound-bar-container-medium.png,394,0.4,SHIPPED,City.unity dependency
Texture,Space_Exploration_GUI_Kit,sound-bar-fill-segment-medium.png,Assets/Space_Exploration_GUI_Kit/Settings_&_Menu_Components/Medium/sound-bar-fill-segment-medium.png,200,0.2,PACK-DEMO ONLY,referenced only inside its own pack by Sound_Slider_Medium.prefab
Texture,Space_Exploration_GUI_Kit,sound-bar-full-medium.png,Assets/Space_Exploration_GUI_Kit/Settings_&_Menu_Components/Medium/sound-bar-full-medium.png,596,0.6,UNUSED,
Texture,Space_Exploration_GUI_Kit,username-password-container-selected-deselected-medium.png,Assets/Space_Exploration_GUI_Kit/Settings_&_Menu_Components/Medium/username-password-container-selected-deselected-medium.png,494,0.5,SHIPPED,City.unity dependency
Texture,Space_Exploration_GUI_Kit,username-password-container-selected-medium.png,Assets/Space_Exploration_GUI_Kit/Settings_&_Menu_Components/Medium/username-password-container-selected-medium.png,497,0.5,SHIPPED,City.unity dependency
Texture,Space_Exploration_GUI_Kit,vertical-scroll-bar-container-medium.png,Assets/Space_Exploration_GUI_Kit/Settings_&_Menu_Components/Medium/vertical-scroll-bar-container-medium.png,264,0.3,PACK-DEMO ONLY,referenced only inside its own pack by Vertical_Slider_Medium.prefab
Texture,Space_Exploration_GUI_Kit,vertical-scroll-bar-handle-medium.png,Assets/Space_Exploration_GUI_Kit/Settings_&_Menu_Components/Medium/vertical-scroll-bar-handle-medium.png,261,0.3,PACK-DEMO ONLY,referenced only inside its own pack by Vertical_Slider_Medium.prefab
Texture,Space_Exploration_GUI_Kit,check-box-empty-small.png,Assets/Space_Exploration_GUI_Kit/Settings_&_Menu_Components/Small/check-box-empty-small.png,146,0.1,PACK-DEMO ONLY,referenced only inside its own pack by Check_Box_Small.prefab
Texture,Space_Exploration_GUI_Kit,check-box-small.png,Assets/Space_Exploration_GUI_Kit/Settings_&_Menu_Components/Small/check-box-small.png,342,0.3,UNUSED,
Texture,Space_Exploration_GUI_Kit,check-box-ticked-small.png,Assets/Space_Exploration_GUI_Kit/Settings_&_Menu_Components/Small/check-box-ticked-small.png,428,0.4,PACK-DEMO ONLY,referenced only inside its own pack by Check_Box_Small.prefab
Texture,Space_Exploration_GUI_Kit,check-small.png,Assets/Space_Exploration_GUI_Kit/Settings_&_Menu_Components/Small/check-small.png,296,0.3,UNUSED,
Texture,Space_Exploration_GUI_Kit,circle-button-blank-small.png,Assets/Space_Exploration_GUI_Kit/Settings_&_Menu_Components/Small/circle-button-blank-small.png,598,0.6,PACK-DEMO ONLY,referenced only inside its own pack by Close_Button_Small.prefab
Texture,Space_Exploration_GUI_Kit,drop-down-button-blank-small.png,Assets/Space_Exploration_GUI_Kit/Settings_&_Menu_Components/Small/drop-down-button-blank-small.png,311,0.3,PACK-DEMO ONLY,referenced only inside its own pack by Dropdown_Small.prefab
Texture,Space_Exploration_GUI_Kit,drop-down-divider-small.png,Assets/Space_Exploration_GUI_Kit/Settings_&_Menu_Components/Small/drop-down-divider-small.png,124,0.1,PACK-DEMO ONLY,referenced only inside its own pack by Dropdown_Small.prefab
Texture,Space_Exploration_GUI_Kit,drop-down-triangle-small.png,Assets/Space_Exploration_GUI_Kit/Settings_&_Menu_Components/Small/drop-down-triangle-small.png,223,0.2,PACK-DEMO ONLY,referenced only inside its own pack by Dropdown_Small.prefab
Texture,Space_Exploration_GUI_Kit,heart-gem-coin-bar-small.png,Assets/Space_Exploration_GUI_Kit/Settings_&_Menu_Components/Small/heart-gem-coin-bar-small.png,232,0.2,PACK-DEMO ONLY,referenced only inside its own pack by Coin_Amount_Small.prefab +2 more
Texture,Space_Exploration_GUI_Kit,homepage-gui-line-small.png,Assets/Space_Exploration_GUI_Kit/Settings_&_Menu_Components/Small/homepage-gui-line-small.png,130,0.1,UNUSED,
Texture,Space_Exploration_GUI_Kit,inventory-underline-small.png,Assets/Space_Exploration_GUI_Kit/Settings_&_Menu_Components/Small/inventory-underline-small.png,123,0.1,UNUSED,
Texture,Space_Exploration_GUI_Kit,level-bar-empty-small.png,Assets/Space_Exploration_GUI_Kit/Settings_&_Menu_Components/Small/level-bar-empty-small.png,247,0.2,PACK-DEMO ONLY,referenced only inside its own pack by Experience_Points_Container_Small.prefab
Texture,Space_Exploration_GUI_Kit,level-bar-full-small.png,Assets/Space_Exploration_GUI_Kit/Settings_&_Menu_Components/Small/level-bar-full-small.png,212,0.2,UNUSED,
Texture,Space_Exploration_GUI_Kit,level-icon-small.png,Assets/Space_Exploration_GUI_Kit/Settings_&_Menu_Components/Small/level-icon-small.png,791,0.8,PACK-DEMO ONLY,referenced only inside its own pack by Experience_Points_Container_Small.prefab
Texture,Space_Exploration_GUI_Kit,mission-bar-completed-small.png,Assets/Space_Exploration_GUI_Kit/Settings_&_Menu_Components/Small/mission-bar-completed-small.png,297,0.3,UNUSED,
Texture,Space_Exploration_GUI_Kit,mission-bar-empty-small.png,Assets/Space_Exploration_GUI_Kit/Settings_&_Menu_Components/Small/mission-bar-empty-small.png,206,0.2,PACK-DEMO ONLY,referenced only inside its own pack by Progress_Slider_Small.prefab
Texture,Space_Exploration_GUI_Kit,mission-bar-full-small.png,Assets/Space_Exploration_GUI_Kit/Settings_&_Menu_Components/Small/mission-bar-full-small.png,349,0.3,PACK-DEMO ONLY,referenced only inside its own pack by Progress_Slider_Small.prefab
Texture,Space_Exploration_GUI_Kit,missions-container-small.png,Assets/Space_Exploration_GUI_Kit/Settings_&_Menu_Components/Small/missions-container-small.png,522,0.5,UNUSED,
Texture,Space_Exploration_GUI_Kit,notification-circle-small.png,Assets/Space_Exploration_GUI_Kit/Settings_&_Menu_Components/Small/notification-circle-small.png,176,0.2,UNUSED,
Texture,Space_Exploration_GUI_Kit,off-deselected-small.png,Assets/Space_Exploration_GUI_Kit/Settings_&_Menu_Components/Small/off-deselected-small.png,1002,1.0,PACK-DEMO ONLY,referenced only inside its own pack by On-Off_Toggle_Small.prefab
Texture,Space_Exploration_GUI_Kit,off-slected-small.png,Assets/Space_Exploration_GUI_Kit/Settings_&_Menu_Components/Small/off-slected-small.png,992,1.0,PACK-DEMO ONLY,referenced only inside its own pack by On-Off_Toggle_Small.prefab
Texture,Space_Exploration_GUI_Kit,on-deselected-small.png,Assets/Space_Exploration_GUI_Kit/Settings_&_Menu_Components/Small/on-deselected-small.png,931,0.9,PACK-DEMO ONLY,referenced only inside its own pack by On-Off_Toggle_Small.prefab
Texture,Space_Exploration_GUI_Kit,on-off-deselected-blank-small.png,Assets/Space_Exploration_GUI_Kit/Settings_&_Menu_Components/Small/on-off-deselected-blank-small.png,679,0.7,UNUSED,
Texture,Space_Exploration_GUI_Kit,on-off-selected-blank-small.png,Assets/Space_Exploration_GUI_Kit/Settings_&_Menu_Components/Small/on-off-selected-blank-small.png,708,0.7,UNUSED,
Texture,Space_Exploration_GUI_Kit,on-selected-small.png,Assets/Space_Exploration_GUI_Kit/Settings_&_Menu_Components/Small/on-selected-small.png,947,0.9,PACK-DEMO ONLY,referenced only inside its own pack by On-Off_Toggle_Small.prefab
Texture,Space_Exploration_GUI_Kit,scroll-bar-small.png,Assets/Space_Exploration_GUI_Kit/Settings_&_Menu_Components/Small/scroll-bar-small.png,135,0.1,UNUSED,
Texture,Space_Exploration_GUI_Kit,settings-divider-small.png,Assets/Space_Exploration_GUI_Kit/Settings_&_Menu_Components/Small/settings-divider-small.png,131,0.1,UNUSED,
Texture,Space_Exploration_GUI_Kit,short-button-flat-dark-purple-small.png,Assets/Space_Exploration_GUI_Kit/Settings_&_Menu_Components/Small/short-button-flat-dark-purple-small.png,266,0.3,UNUSED,
Texture,Space_Exploration_GUI_Kit,short-button-flat-purple-locked-small.png,Assets/Space_Exploration_GUI_Kit/Settings_&_Menu_Components/Small/short-button-flat-purple-locked-small.png,649,0.6,PACK-DEMO ONLY,referenced only inside its own pack by Claim_Button_Small_VAR2.prefab
Texture,Space_Exploration_GUI_Kit,short-button-flat-purple-small.png,Assets/Space_Exploration_GUI_Kit/Settings_&_Menu_Components/Small/short-button-flat-purple-small.png,389,0.4,PACK-DEMO ONLY,referenced only inside its own pack by Claim_Button_Small.prefab
Texture,Space_Exploration_GUI_Kit,sound-bar-container-small.png,Assets/Space_Exploration_GUI_Kit/Settings_&_Menu_Components/Small/sound-bar-container-small.png,242,0.2,PACK-DEMO ONLY,referenced only inside its own pack by Sound_Slider_Small.prefab
Texture,Space_Exploration_GUI_Kit,sound-bar-fill-segment-small.png,Assets/Space_Exploration_GUI_Kit/Settings_&_Menu_Components/Small/sound-bar-fill-segment-small.png,166,0.2,PACK-DEMO ONLY,referenced only inside its own pack by Sound_Slider_Small.prefab
Texture,Space_Exploration_GUI_Kit,sound-bar-full-small.png,Assets/Space_Exploration_GUI_Kit/Settings_&_Menu_Components/Small/sound-bar-full-small.png,431,0.4,UNUSED,
Texture,Space_Exploration_GUI_Kit,username-password-container-selected-deselected-small.png,Assets/Space_Exploration_GUI_Kit/Settings_&_Menu_Components/Small/username-password-container-selected-deselected-small.png,253,0.2,PACK-DEMO ONLY,referenced only inside its own pack by Password_Input_Small.prefab +1 more
Texture,Space_Exploration_GUI_Kit,username-password-container-selected-small.png,Assets/Space_Exploration_GUI_Kit/Settings_&_Menu_Components/Small/username-password-container-selected-small.png,253,0.2,PACK-DEMO ONLY,referenced only inside its own pack by Password_Input_Small.prefab +1 more
Texture,Space_Exploration_GUI_Kit,vertical-scroll-bar-container-small.png,Assets/Space_Exploration_GUI_Kit/Settings_&_Menu_Components/Small/vertical-scroll-bar-container-small.png,164,0.2,PACK-DEMO ONLY,referenced only inside its own pack by Vertical_Slider_Small.prefab
Texture,Space_Exploration_GUI_Kit,vertical-scroll-bar-handle-small.png,Assets/Space_Exploration_GUI_Kit/Settings_&_Menu_Components/Small/vertical-scroll-bar-handle-small.png,159,0.2,PACK-DEMO ONLY,referenced only inside its own pack by Vertical_Slider_Small.prefab
Texture,Space_Exploration_GUI_Kit,coins-tier-1-extra-large.png,Assets/Space_Exploration_GUI_Kit/Shop_Assets/coins-tier-1-extra-large.png,42048,41.1,UNUSED,
Texture,Space_Exploration_GUI_Kit,coins-tier-1-large.png,Assets/Space_Exploration_GUI_Kit/Shop_Assets/coins-tier-1-large.png,21938,21.4,PACK-DEMO ONLY,referenced only inside its own pack by Gold_Demo.unity
Texture,Space_Exploration_GUI_Kit,coins-tier-1-medium.png,Assets/Space_Exploration_GUI_Kit/Shop_Assets/coins-tier-1-medium.png,9271,9.1,UNUSED,
Texture,Space_Exploration_GUI_Kit,coins-tier-1-small.png,Assets/Space_Exploration_GUI_Kit/Shop_Assets/coins-tier-1-small.png,3799,3.7,UNUSED,
Texture,Space_Exploration_GUI_Kit,coins-tier-2-extra-large.png,Assets/Space_Exploration_GUI_Kit/Shop_Assets/coins-tier-2-extra-large.png,101474,99.1,UNUSED,
Texture,Space_Exploration_GUI_Kit,coins-tier-2-large.png,Assets/Space_Exploration_GUI_Kit/Shop_Assets/coins-tier-2-large.png,50956,49.8,PACK-DEMO ONLY,referenced only inside its own pack by Gold_Demo.unity
Texture,Space_Exploration_GUI_Kit,coins-tier-2-medium.png,Assets/Space_Exploration_GUI_Kit/Shop_Assets/coins-tier-2-medium.png,20305,19.8,UNUSED,
Texture,Space_Exploration_GUI_Kit,coins-tier-2-small.png,Assets/Space_Exploration_GUI_Kit/Shop_Assets/coins-tier-2-small.png,7689,7.5,UNUSED,
Texture,Space_Exploration_GUI_Kit,coins-tier-3-extra-large.png,Assets/Space_Exploration_GUI_Kit/Shop_Assets/coins-tier-3-extra-large.png,120060,117.2,UNUSED,
Texture,Space_Exploration_GUI_Kit,coins-tier-3-large.png,Assets/Space_Exploration_GUI_Kit/Shop_Assets/coins-tier-3-large.png,61722,60.3,PACK-DEMO ONLY,referenced only inside its own pack by Gold_Demo.unity
Texture,Space_Exploration_GUI_Kit,coins-tier-3-medium.png,Assets/Space_Exploration_GUI_Kit/Shop_Assets/coins-tier-3-medium.png,26118,25.5,UNUSED,
Texture,Space_Exploration_GUI_Kit,coins-tier-3-small.png,Assets/Space_Exploration_GUI_Kit/Shop_Assets/coins-tier-3-small.png,10229,10.0,UNUSED,
Texture,Space_Exploration_GUI_Kit,gems-tier-1-extra-large.png,Assets/Space_Exploration_GUI_Kit/Shop_Assets/gems-tier-1-extra-large.png,39991,39.1,UNUSED,
Texture,Space_Exploration_GUI_Kit,gems-tier-1-large.png,Assets/Space_Exploration_GUI_Kit/Shop_Assets/gems-tier-1-large.png,21010,20.5,PACK-DEMO ONLY,referenced only inside its own pack by Gem_Demo.unity
Texture,Space_Exploration_GUI_Kit,gems-tier-1-medium.png,Assets/Space_Exploration_GUI_Kit/Shop_Assets/gems-tier-1-medium.png,8679,8.5,UNUSED,
Texture,Space_Exploration_GUI_Kit,gems-tier-1-small.png,Assets/Space_Exploration_GUI_Kit/Shop_Assets/gems-tier-1-small.png,3490,3.4,UNUSED,
Texture,Space_Exploration_GUI_Kit,gems-tier-2-extra-large.png,Assets/Space_Exploration_GUI_Kit/Shop_Assets/gems-tier-2-extra-large.png,92969,90.8,UNUSED,
Texture,Space_Exploration_GUI_Kit,gems-tier-2-large.png,Assets/Space_Exploration_GUI_Kit/Shop_Assets/gems-tier-2-large.png,48802,47.7,PACK-DEMO ONLY,referenced only inside its own pack by Gem_Demo.unity
Texture,Space_Exploration_GUI_Kit,gems-tier-2-medium.png,Assets/Space_Exploration_GUI_Kit/Shop_Assets/gems-tier-2-medium.png,19201,18.8,UNUSED,
Texture,Space_Exploration_GUI_Kit,gems-tier-2-small.png,Assets/Space_Exploration_GUI_Kit/Shop_Assets/gems-tier-2-small.png,7433,7.3,UNUSED,
Texture,Space_Exploration_GUI_Kit,gems-tier-3-extra-large.png,Assets/Space_Exploration_GUI_Kit/Shop_Assets/gems-tier-3-extra-large.png,107070,104.6,UNUSED,
Texture,Space_Exploration_GUI_Kit,gems-tier-3-large.png,Assets/Space_Exploration_GUI_Kit/Shop_Assets/gems-tier-3-large.png,54921,53.6,PACK-DEMO ONLY,referenced only inside its own pack by Gem_Demo.unity
Texture,Space_Exploration_GUI_Kit,gems-tier-3-medium.png,Assets/Space_Exploration_GUI_Kit/Shop_Assets/gems-tier-3-medium.png,23195,22.7,UNUSED,
Texture,Space_Exploration_GUI_Kit,gems-tier-3-small.png,Assets/Space_Exploration_GUI_Kit/Shop_Assets/gems-tier-3-small.png,9437,9.2,UNUSED,
Texture,Space_Exploration_GUI_Kit,sale-banner-extra-large.png,Assets/Space_Exploration_GUI_Kit/Shop_Assets/sale-banner-extra-large.png,5517,5.4,UNUSED,
Texture,Space_Exploration_GUI_Kit,sale-banner-large.png,Assets/Space_Exploration_GUI_Kit/Shop_Assets/sale-banner-large.png,2814,2.7,PACK-DEMO ONLY,referenced only inside its own pack by Gem_Demo.unity +2 more
Texture,Space_Exploration_GUI_Kit,sale-banner-medium.png,Assets/Space_Exploration_GUI_Kit/Shop_Assets/sale-banner-medium.png,1588,1.6,UNUSED,
Texture,Space_Exploration_GUI_Kit,sale-banner-small.png,Assets/Space_Exploration_GUI_Kit/Shop_Assets/sale-banner-small.png,923,0.9,UNUSED,
Scene,Tarbo-CITY-TrafficLights,TrafficLights.unity,Assets/Tarbo-CITY-TrafficLights/Demo/TrafficLights.unity,86857,84.8,UNUSED,
Other,Tarbo-CITY-TrafficLights,TrafficLightsSettings.lighting,Assets/Tarbo-CITY-TrafficLights/Demo/TrafficLightsSettings.lighting,1982,1.9,PACK-DEMO ONLY,referenced only inside its own pack by TrafficLights.unity
Material,Tarbo-CITY-TrafficLights,Floor.mat,Assets/Tarbo-CITY-TrafficLights/Materials/Floor.mat,3858,3.8,PACK-DEMO ONLY,referenced only inside its own pack by TrafficLights.unity
Material,Tarbo-CITY-TrafficLights,Tarbo_CITY_TrafficLights.mat,Assets/Tarbo-CITY-TrafficLights/Materials/Tarbo_CITY_TrafficLights.mat,4049,4.0,SHIPPED,City.unity dependency
Environment (model),Tarbo-CITY-TrafficLights,TB_CITY_Prop_TrafficLight_4Set_Black.FBX,Assets/Tarbo-CITY-TrafficLights/Meshes/TB_CITY_Prop_TrafficLight_4Set_Black.FBX,70240,68.6,PACK-DEMO ONLY,referenced only inside its own pack by TB_CITY_Prop_TrafficLight_4Set_Black.prefab
Environment (model),Tarbo-CITY-TrafficLights,TB_CITY_Prop_TrafficLight_4Set_Green.FBX,Assets/Tarbo-CITY-TrafficLights/Meshes/TB_CITY_Prop_TrafficLight_4Set_Green.FBX,70656,69.0,PACK-DEMO ONLY,referenced only inside its own pack by TB_CITY_Prop_TrafficLight_4Set_Green.prefab
